Id,Date,segment,state,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
15587,18-09-2017,2,BIHAR,79,2017,9,38,2,18,NA,Monsoon,0
15588,18-09-2017,2,CHHATTISGARH,373,2017,9,38,2,18,NA,Monsoon,0
15589,18-09-2017,2,GUJARAT,578,2017,9,38,2,18,NA,Monsoon,0
15590,18-09-2017,2,HARYANA,0,2017,9,38,2,18,NA,Monsoon,0
15591,18-09-2017,2,JHARKHAND,0,2017,9,38,2,18,NA,Monsoon,0
15592,18-09-2017,2,KERALA,1499,2017,9,38,2,18,NA,Monsoon,0
15593,18-09-2017,2,KARNATAKA,1899,2017,9,38,2,18,NA,Monsoon,0
15594,18-09-2017,2,MAHARASHTRA,395,2017,9,38,2,18,NA,Monsoon,0
15595,18-09-2017,2,MADHYA PRADESH,903,2017,9,38,2,18,NA,Monsoon,0
15596,18-09-2017,2,ORISSA,4165,2017,9,38,2,18,NA,Monsoon,0
15597,18-09-2017,2,PUNJAB,0,2017,9,38,2,18,NA,Monsoon,0
15598,18-09-2017,2,TAMIL NADU,6679,2017,9,38,2,18,NA,Monsoon,0
15599,18-09-2017,2,TRIPURA,0,2017,9,38,2,18,NA,Monsoon,0
15600,18-09-2017,2,UTTAR PRADESH,311,2017,9,38,2,18,NA,Monsoon,0
15601,18-09-2017,2,WEST BENGAL,2940,2017,9,38,2,18,NA,Monsoon,0
15685,19-09-2017,2,ASSAM,224,2017,9,38,3,19,NA,Monsoon,0
15686,19-09-2017,2,BIHAR,111,2017,9,38,3,19,NA,Monsoon,0
15687,19-09-2017,2,CHHATTISGARH,325,2017,9,38,3,19,NA,Monsoon,0
15688,19-09-2017,2,GUJARAT,444,2017,9,38,3,19,NA,Monsoon,0
15689,19-09-2017,2,HARYANA,0,2017,9,38,3,19,NA,Monsoon,0
15690,19-09-2017,2,JHARKHAND,0,2017,9,38,3,19,NA,Monsoon,0
15691,19-09-2017,2,KERALA,1329,2017,9,38,3,19,NA,Monsoon,0
15692,19-09-2017,2,KARNATAKA,1574,2017,9,38,3,19,NA,Monsoon,0
15693,19-09-2017,2,MAHARASHTRA,245,2017,9,38,3,19,NA,Monsoon,0
15694,19-09-2017,2,MADHYA PRADESH,464,2017,9,38,3,19,NA,Monsoon,0
15695,19-09-2017,2,ORISSA,2986,2017,9,38,3,19,NA,Monsoon,0
15696,19-09-2017,2,PUNJAB,0,2017,9,38,3,19,NA,Monsoon,0
15697,19-09-2017,2,TAMIL NADU,4823,2017,9,38,3,19,NA,Monsoon,0
15698,19-09-2017,2,TRIPURA,0,2017,9,38,3,19,NA,Monsoon,0
15699,19-09-2017,2,UTTAR PRADESH,329,2017,9,38,3,19,NA,Monsoon,0
15700,19-09-2017,2,WEST BENGAL,2213,2017,9,38,3,19,NA,Monsoon,0
15784,20-09-2017,2,ASSAM,372,2017,9,38,4,20,NA,Monsoon,0
15785,20-09-2017,2,BIHAR,176,2017,9,38,4,20,NA,Monsoon,0
15786,20-09-2017,2,CHHATTISGARH,515,2017,9,38,4,20,NA,Monsoon,0
15787,20-09-2017,2,GUJARAT,650,2017,9,38,4,20,NA,Monsoon,0
15788,20-09-2017,2,HARYANA,0,2017,9,38,4,20,NA,Monsoon,0
15789,20-09-2017,2,JHARKHAND,0,2017,9,38,4,20,NA,Monsoon,0
15790,20-09-2017,2,KERALA,2584,2017,9,38,4,20,NA,Monsoon,0
15791,20-09-2017,2,KARNATAKA,2411,2017,9,38,4,20,NA,Monsoon,0
15792,20-09-2017,2,MAHARASHTRA,484,2017,9,38,4,20,NA,Monsoon,0
15793,20-09-2017,2,MADHYA PRADESH,862,2017,9,38,4,20,NA,Monsoon,0
15794,20-09-2017,2,ORISSA,3601,2017,9,38,4,20,NA,Monsoon,0
15795,20-09-2017,2,PUNJAB,0,2017,9,38,4,20,NA,Monsoon,0
15796,20-09-2017,2,TAMIL NADU,8884,2017,9,38,4,20,NA,Monsoon,0
15797,20-09-2017,2,TRIPURA,0,2017,9,38,4,20,NA,Monsoon,0
15798,20-09-2017,2,UTTAR PRADESH,535,2017,9,38,4,20,NA,Monsoon,0
15799,20-09-2017,2,WEST BENGAL,2305,2017,9,38,4,20,NA,Monsoon,0
15883,21-09-2017,2,ASSAM,454,2017,9,38,5,21,NA,Monsoon,0
15884,21-09-2017,2,BIHAR,205,2017,9,38,5,21,NA,Monsoon,0
15885,21-09-2017,2,CHHATTISGARH,494,2017,9,38,5,21,NA,Monsoon,0
15886,21-09-2017,2,GUJARAT,371,2017,9,38,5,21,NA,Monsoon,0
15887,21-09-2017,2,HARYANA,0,2017,9,38,5,21,NA,Monsoon,0
15888,21-09-2017,2,JHARKHAND,0,2017,9,38,5,21,NA,Monsoon,0
15889,21-09-2017,2,KERALA,2221,2017,9,38,5,21,NA,Monsoon,0
15890,21-09-2017,2,KARNATAKA,2105,2017,9,38,5,21,NA,Monsoon,0
15891,21-09-2017,2,MAHARASHTRA,371,2017,9,38,5,21,NA,Monsoon,0
15892,21-09-2017,2,MADHYA PRADESH,599,2017,9,38,5,21,NA,Monsoon,0
15893,21-09-2017,2,ORISSA,3334,2017,9,38,5,21,NA,Monsoon,0
15894,21-09-2017,2,PUNJAB,0,2017,9,38,5,21,NA,Monsoon,0
15895,21-09-2017,2,TAMIL NADU,7835,2017,9,38,5,21,NA,Monsoon,0
15896,21-09-2017,2,TRIPURA,0,2017,9,38,5,21,NA,Monsoon,0
15897,21-09-2017,2,UTTAR PRADESH,437,2017,9,38,5,21,NA,Monsoon,0
15898,21-09-2017,2,WEST BENGAL,1897,2017,9,38,5,21,NA,Monsoon,0
15982,22-09-2017,2,ASSAM,330,2017,9,38,6,22,NA,Monsoon,0
15983,22-09-2017,2,BIHAR,261,2017,9,38,6,22,NA,Monsoon,0
15984,22-09-2017,2,CHHATTISGARH,417,2017,9,38,6,22,NA,Monsoon,0
15985,22-09-2017,2,GUJARAT,415,2017,9,38,6,22,NA,Monsoon,0
15986,22-09-2017,2,HARYANA,0,2017,9,38,6,22,NA,Monsoon,0
15987,22-09-2017,2,JHARKHAND,0,2017,9,38,6,22,NA,Monsoon,0
15988,22-09-2017,2,KERALA,2094,2017,9,38,6,22,NA,Monsoon,0
15989,22-09-2017,2,KARNATAKA,1933,2017,9,38,6,22,NA,Monsoon,0
15990,22-09-2017,2,MAHARASHTRA,219,2017,9,38,6,22,NA,Monsoon,0
15991,22-09-2017,2,MADHYA PRADESH,407,2017,9,38,6,22,NA,Monsoon,0
15992,22-09-2017,2,ORISSA,2245,2017,9,38,6,22,NA,Monsoon,0
15993,22-09-2017,2,PUNJAB,0,2017,9,38,6,22,NA,Monsoon,0
15994,22-09-2017,2,TAMIL NADU,7030,2017,9,38,6,22,NA,Monsoon,0
15995,22-09-2017,2,TRIPURA,0,2017,9,38,6,22,NA,Monsoon,0
15996,22-09-2017,2,UTTAR PRADESH,401,2017,9,38,6,22,NA,Monsoon,0
15997,22-09-2017,2,WEST BENGAL,1141,2017,9,38,6,22,NA,Monsoon,0
16081,23-09-2017,2,ASSAM,269,2017,9,38,7,23,NA,Monsoon,0
16082,23-09-2017,2,BIHAR,297,2017,9,38,7,23,NA,Monsoon,0
16083,23-09-2017,2,CHHATTISGARH,527,2017,9,38,7,23,NA,Monsoon,0
16084,23-09-2017,2,GUJARAT,405,2017,9,38,7,23,NA,Monsoon,0
16085,23-09-2017,2,HARYANA,0,2017,9,38,7,23,NA,Monsoon,0
16086,23-09-2017,2,JHARKHAND,0,2017,9,38,7,23,NA,Monsoon,0
16087,23-09-2017,2,KERALA,1455,2017,9,38,7,23,NA,Monsoon,0
16088,23-09-2017,2,KARNATAKA,1931,2017,9,38,7,23,NA,Monsoon,0
16089,23-09-2017,2,MAHARASHTRA,312,2017,9,38,7,23,NA,Monsoon,0
16090,23-09-2017,2,MADHYA PRADESH,418,2017,9,38,7,23,NA,Monsoon,0
16091,23-09-2017,2,ORISSA,1189,2017,9,38,7,23,NA,Monsoon,0
16092,23-09-2017,2,PUNJAB,0,2017,9,38,7,23,NA,Monsoon,0
16093,23-09-2017,2,TAMIL NADU,4961,2017,9,38,7,23,NA,Monsoon,0
16094,23-09-2017,2,TRIPURA,0,2017,9,38,7,23,NA,Monsoon,0
16095,23-09-2017,2,UTTAR PRADESH,297,2017,9,38,7,23,NA,Monsoon,0
16096,23-09-2017,2,WEST BENGAL,379,2017,9,38,7,23,NA,Monsoon,0
16180,24-09-2017,2,ASSAM,75,2017,9,39,1,24,NA,Monsoon,0
16181,24-09-2017,2,BIHAR,161,2017,9,39,1,24,NA,Monsoon,0
16182,24-09-2017,2,CHHATTISGARH,379,2017,9,39,1,24,NA,Monsoon,0
16183,24-09-2017,2,GUJARAT,327,2017,9,39,1,24,NA,Monsoon,0
16184,24-09-2017,2,HARYANA,0,2017,9,39,1,24,NA,Monsoon,0
16185,24-09-2017,2,JHARKHAND,0,2017,9,39,1,24,NA,Monsoon,0
16186,24-09-2017,2,KERALA,1301,2017,9,39,1,24,NA,Monsoon,0
16187,24-09-2017,2,KARNATAKA,1436,2017,9,39,1,24,NA,Monsoon,0
16188,24-09-2017,2,MAHARASHTRA,281,2017,9,39,1,24,NA,Monsoon,0
16189,24-09-2017,2,MADHYA PRADESH,401,2017,9,39,1,24,NA,Monsoon,0
16190,24-09-2017,2,ORISSA,1162,2017,9,39,1,24,NA,Monsoon,0
16191,24-09-2017,2,PUNJAB,0,2017,9,39,1,24,NA,Monsoon,0
16192,24-09-2017,2,TAMIL NADU,3448,2017,9,39,1,24,NA,Monsoon,0
16193,24-09-2017,2,TRIPURA,0,2017,9,39,1,24,NA,Monsoon,0
16194,24-09-2017,2,UTTAR PRADESH,253,2017,9,39,1,24,NA,Monsoon,0
16195,24-09-2017,2,WEST BENGAL,84,2017,9,39,1,24,NA,Monsoon,0
16279,25-09-2017,2,ASSAM,58,2017,9,39,2,25,NA,Monsoon,0
16280,25-09-2017,2,BIHAR,217,2017,9,39,2,25,NA,Monsoon,0
16281,25-09-2017,2,CHHATTISGARH,416,2017,9,39,2,25,NA,Monsoon,0
16282,25-09-2017,2,GUJARAT,331,2017,9,39,2,25,NA,Monsoon,0
16283,25-09-2017,2,HARYANA,0,2017,9,39,2,25,NA,Monsoon,0
16284,25-09-2017,2,JHARKHAND,0,2017,9,39,2,25,NA,Monsoon,0
16285,25-09-2017,2,KERALA,2143,2017,9,39,2,25,NA,Monsoon,0
16286,25-09-2017,2,KARNATAKA,1075,2017,9,39,2,25,NA,Monsoon,0
16287,25-09-2017,2,MAHARASHTRA,281,2017,9,39,2,25,NA,Monsoon,0
16288,25-09-2017,2,MADHYA PRADESH,273,2017,9,39,2,25,NA,Monsoon,0
16289,25-09-2017,2,ORISSA,307,2017,9,39,2,25,NA,Monsoon,0
16290,25-09-2017,2,PUNJAB,0,2017,9,39,2,25,NA,Monsoon,0
16291,25-09-2017,2,TAMIL NADU,3623,2017,9,39,2,25,NA,Monsoon,0
16292,25-09-2017,2,TRIPURA,0,2017,9,39,2,25,NA,Monsoon,0
16293,25-09-2017,2,UTTAR PRADESH,172,2017,9,39,2,25,NA,Monsoon,0
16294,25-09-2017,2,WEST BENGAL,30,2017,9,39,2,25,NA,Monsoon,0
16378,26-09-2017,2,ASSAM,36,2017,9,39,3,26,NA,Monsoon,0
16379,26-09-2017,2,BIHAR,190,2017,9,39,3,26,NA,Monsoon,0
16380,26-09-2017,2,CHHATTISGARH,191,2017,9,39,3,26,NA,Monsoon,0
16381,26-09-2017,2,GUJARAT,156,2017,9,39,3,26,NA,Monsoon,0
16382,26-09-2017,2,HARYANA,0,2017,9,39,3,26,NA,Monsoon,0
16383,26-09-2017,2,JHARKHAND,0,2017,9,39,3,26,NA,Monsoon,0
16384,26-09-2017,2,KERALA,2441,2017,9,39,3,26,NA,Monsoon,0
16385,26-09-2017,2,KARNATAKA,891,2017,9,39,3,26,NA,Monsoon,0
16386,26-09-2017,2,MAHARASHTRA,205,2017,9,39,3,26,NA,Monsoon,0
16387,26-09-2017,2,MADHYA PRADESH,214,2017,9,39,3,26,NA,Monsoon,0
16388,26-09-2017,2,ORISSA,111,2017,9,39,3,26,NA,Monsoon,0
16389,26-09-2017,2,PUNJAB,0,2017,9,39,3,26,NA,Monsoon,0
16390,26-09-2017,2,TAMIL NADU,3112,2017,9,39,3,26,NA,Monsoon,0
16391,26-09-2017,2,TRIPURA,0,2017,9,39,3,26,NA,Monsoon,0
16392,26-09-2017,2,UTTAR PRADESH,115,2017,9,39,3,26,NA,Monsoon,0
16393,26-09-2017,2,WEST BENGAL,0,2017,9,39,3,26,NA,Monsoon,0
16477,27-09-2017,2,ASSAM,15,2017,9,39,4,27,NA,Monsoon,0
16478,27-09-2017,2,BIHAR,100,2017,9,39,4,27,NA,Monsoon,0
16479,27-09-2017,2,CHHATTISGARH,230,2017,9,39,4,27,NA,Monsoon,0
16480,27-09-2017,2,GUJARAT,141,2017,9,39,4,27,NA,Monsoon,0
16481,27-09-2017,2,HARYANA,0,2017,9,39,4,27,NA,Monsoon,0
16482,27-09-2017,2,JHARKHAND,0,2017,9,39,4,27,NA,Monsoon,0
16483,27-09-2017,2,KERALA,2128,2017,9,39,4,27,NA,Monsoon,0
16484,27-09-2017,2,KARNATAKA,534,2017,9,39,4,27,NA,Monsoon,0
16485,27-09-2017,2,MAHARASHTRA,89,2017,9,39,4,27,NA,Monsoon,0
16486,27-09-2017,2,MADHYA PRADESH,149,2017,9,39,4,27,NA,Monsoon,0
16487,27-09-2017,2,ORISSA,81,2017,9,39,4,27,NA,Monsoon,0
16488,27-09-2017,2,PUNJAB,0,2017,9,39,4,27,NA,Monsoon,0
16489,27-09-2017,2,TAMIL NADU,2127,2017,9,39,4,27,NA,Monsoon,0
16490,27-09-2017,2,TRIPURA,0,2017,9,39,4,27,NA,Monsoon,0
16491,27-09-2017,2,UTTAR PRADESH,96,2017,9,39,4,27,NA,Monsoon,0
16492,27-09-2017,2,WEST BENGAL,0,2017,9,39,4,27,NA,Monsoon,0
16576,28-09-2017,2,ASSAM,13,2017,9,39,5,28,NA,Monsoon,0
16577,28-09-2017,2,BIHAR,31,2017,9,39,5,28,NA,Monsoon,0
16578,28-09-2017,2,CHHATTISGARH,45,2017,9,39,5,28,NA,Monsoon,0
16579,28-09-2017,2,GUJARAT,98,2017,9,39,5,28,NA,Monsoon,0
16580,28-09-2017,2,HARYANA,0,2017,9,39,5,28,NA,Monsoon,0
16581,28-09-2017,2,JHARKHAND,0,2017,9,39,5,28,NA,Monsoon,0
16582,28-09-2017,2,KERALA,1272,2017,9,39,5,28,NA,Monsoon,0
16583,28-09-2017,2,KARNATAKA,356,2017,9,39,5,28,NA,Monsoon,0
16584,28-09-2017,2,MAHARASHTRA,21,2017,9,39,5,28,NA,Monsoon,0
16585,28-09-2017,2,MADHYA PRADESH,44,2017,9,39,5,28,NA,Monsoon,0
16586,28-09-2017,2,ORISSA,52,2017,9,39,5,28,NA,Monsoon,0
16587,28-09-2017,2,PUNJAB,0,2017,9,39,5,28,NA,Monsoon,0
16588,28-09-2017,2,TAMIL NADU,1298,2017,9,39,5,28,NA,Monsoon,0
16589,28-09-2017,2,TRIPURA,0,2017,9,39,5,28,NA,Monsoon,0
16590,28-09-2017,2,UTTAR PRADESH,38,2017,9,39,5,28,NA,Monsoon,0
16591,28-09-2017,2,WEST BENGAL,0,2017,9,39,5,28,NA,Monsoon,0
16675,29-09-2017,2,ASSAM,0,2017,9,39,6,29,NA,Monsoon,0
16676,29-09-2017,2,BIHAR,10,2017,9,39,6,29,NA,Monsoon,0
16677,29-09-2017,2,CHHATTISGARH,17,2017,9,39,6,29,NA,Monsoon,0
16678,29-09-2017,2,GUJARAT,116,2017,9,39,6,29,NA,Monsoon,0
16679,29-09-2017,2,HARYANA,0,2017,9,39,6,29,NA,Monsoon,0
16680,29-09-2017,2,JHARKHAND,0,2017,9,39,6,29,NA,Monsoon,0
16681,29-09-2017,2,KERALA,210,2017,9,39,6,29,NA,Monsoon,0
16682,29-09-2017,2,KARNATAKA,57,2017,9,39,6,29,NA,Monsoon,0
16683,29-09-2017,2,MAHARASHTRA,42,2017,9,39,6,29,NA,Monsoon,0
16684,29-09-2017,2,MADHYA PRADESH,73,2017,9,39,6,29,NA,Monsoon,0
16685,29-09-2017,2,ORISSA,19,2017,9,39,6,29,NA,Monsoon,0
16686,29-09-2017,2,PUNJAB,0,2017,9,39,6,29,NA,Monsoon,0
16687,29-09-2017,2,TAMIL NADU,337,2017,9,39,6,29,NA,Monsoon,0
16688,29-09-2017,2,TRIPURA,0,2017,9,39,6,29,NA,Monsoon,0
16689,29-09-2017,2,UTTAR PRADESH,8,2017,9,39,6,29,NA,Monsoon,0
16690,29-09-2017,2,WEST BENGAL,0,2017,9,39,6,29,NA,Monsoon,0
16774,30-09-2017,2,ASSAM,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16775,30-09-2017,2,BIHAR,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16776,30-09-2017,2,CHHATTISGARH,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16777,30-09-2017,2,GUJARAT,80,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16778,30-09-2017,2,HARYANA,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16779,30-09-2017,2,JHARKHAND,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16780,30-09-2017,2,KERALA,41,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16781,30-09-2017,2,KARNATAKA,29,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16782,30-09-2017,2,MAHARASHTRA,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16783,30-09-2017,2,MADHYA PRADESH,21,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16784,30-09-2017,2,ORISSA,75,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16785,30-09-2017,2,PUNJAB,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16786,30-09-2017,2,TAMIL NADU,181,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16787,30-09-2017,2,TRIPURA,0,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16788,30-09-2017,2,UTTAR PRADESH,7,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16789,30-09-2017,2,WEST BENGAL,5,2017,9,39,7,30,Dusshera,Monsoon,Dusshera
16873,01-10-2017,2,ASSAM,0,2017,10,40,1,1,NA,Autumn,0
16874,01-10-2017,2,BIHAR,0,2017,10,40,1,1,NA,Autumn,0
16875,01-10-2017,2,CHHATTISGARH,15,2017,10,40,1,1,NA,Autumn,0
16876,01-10-2017,2,GUJARAT,85,2017,10,40,1,1,NA,Autumn,0
16877,01-10-2017,2,HARYANA,0,2017,10,40,1,1,NA,Autumn,0
16878,01-10-2017,2,JHARKHAND,0,2017,10,40,1,1,NA,Autumn,0
16879,01-10-2017,2,KERALA,64,2017,10,40,1,1,NA,Autumn,0
16880,01-10-2017,2,KARNATAKA,166,2017,10,40,1,1,NA,Autumn,0
16881,01-10-2017,2,MAHARASHTRA,89,2017,10,40,1,1,NA,Autumn,0
16882,01-10-2017,2,MADHYA PRADESH,52,2017,10,40,1,1,NA,Autumn,0
16883,01-10-2017,2,ORISSA,141,2017,10,40,1,1,NA,Autumn,0
16884,01-10-2017,2,PUNJAB,0,2017,10,40,1,1,NA,Autumn,0
16885,01-10-2017,2,TAMIL NADU,267,2017,10,40,1,1,NA,Autumn,0
16886,01-10-2017,2,TRIPURA,0,2017,10,40,1,1,NA,Autumn,0
16887,01-10-2017,2,UTTAR PRADESH,12,2017,10,40,1,1,NA,Autumn,0
16888,01-10-2017,2,WEST BENGAL,82,2017,10,40,1,1,NA,Autumn,0
16972,02-10-2017,2,ASSAM,0,2017,10,40,2,2,NA,Autumn,0
16973,02-10-2017,2,BIHAR,0,2017,10,40,2,2,NA,Autumn,0
16974,02-10-2017,2,CHHATTISGARH,49,2017,10,40,2,2,NA,Autumn,0
16975,02-10-2017,2,GUJARAT,107,2017,10,40,2,2,NA,Autumn,0
16976,02-10-2017,2,HARYANA,0,2017,10,40,2,2,NA,Autumn,0
16977,02-10-2017,2,JHARKHAND,0,2017,10,40,2,2,NA,Autumn,0
16978,02-10-2017,2,KERALA,197,2017,10,40,2,2,NA,Autumn,0
16979,02-10-2017,2,KARNATAKA,509,2017,10,40,2,2,NA,Autumn,0
16980,02-10-2017,2,MAHARASHTRA,64,2017,10,40,2,2,NA,Autumn,0
16981,02-10-2017,2,MADHYA PRADESH,93,2017,10,40,2,2,NA,Autumn,0
16982,02-10-2017,2,ORISSA,162,2017,10,40,2,2,NA,Autumn,0
16983,02-10-2017,2,PUNJAB,0,2017,10,40,2,2,NA,Autumn,0
16984,02-10-2017,2,TAMIL NADU,955,2017,10,40,2,2,NA,Autumn,0
16985,02-10-2017,2,TRIPURA,0,2017,10,40,2,2,NA,Autumn,0
16986,02-10-2017,2,UTTAR PRADESH,27,2017,10,40,2,2,NA,Autumn,0
16987,02-10-2017,2,WEST BENGAL,178,2017,10,40,2,2,NA,Autumn,0
17071,03-10-2017,2,ASSAM,140,2017,10,40,3,3,NA,Autumn,0
17072,03-10-2017,2,BIHAR,43,2017,10,40,3,3,NA,Autumn,0
17073,03-10-2017,2,CHHATTISGARH,184,2017,10,40,3,3,NA,Autumn,0
17074,03-10-2017,2,GUJARAT,130,2017,10,40,3,3,NA,Autumn,0
17075,03-10-2017,2,HARYANA,0,2017,10,40,3,3,NA,Autumn,0
17076,03-10-2017,2,JHARKHAND,0,2017,10,40,3,3,NA,Autumn,0
17077,03-10-2017,2,KERALA,184,2017,10,40,3,3,NA,Autumn,0
17078,03-10-2017,2,KARNATAKA,874,2017,10,40,3,3,NA,Autumn,0
17079,03-10-2017,2,MAHARASHTRA,209,2017,10,40,3,3,NA,Autumn,0
17080,03-10-2017,2,MADHYA PRADESH,120,2017,10,40,3,3,NA,Autumn,0
17081,03-10-2017,2,ORISSA,201,2017,10,40,3,3,NA,Autumn,0
17082,03-10-2017,2,PUNJAB,0,2017,10,40,3,3,NA,Autumn,0
17083,03-10-2017,2,TAMIL NADU,2204,2017,10,40,3,3,NA,Autumn,0
17084,03-10-2017,2,TRIPURA,0,2017,10,40,3,3,NA,Autumn,0
17085,03-10-2017,2,UTTAR PRADESH,75,2017,10,40,3,3,NA,Autumn,0
17086,03-10-2017,2,WEST BENGAL,263,2017,10,40,3,3,NA,Autumn,0
17170,04-10-2017,2,ASSAM,197,2017,10,40,4,4,NA,Autumn,0
17171,04-10-2017,2,BIHAR,82,2017,10,40,4,4,NA,Autumn,0
17172,04-10-2017,2,CHHATTISGARH,269,2017,10,40,4,4,NA,Autumn,0
17173,04-10-2017,2,GUJARAT,152,2017,10,40,4,4,NA,Autumn,0
17174,04-10-2017,2,HARYANA,0,2017,10,40,4,4,NA,Autumn,0
17175,04-10-2017,2,JHARKHAND,0,2017,10,40,4,4,NA,Autumn,0
17176,04-10-2017,2,KERALA,392,2017,10,40,4,4,NA,Autumn,0
17177,04-10-2017,2,KARNATAKA,1011,2017,10,40,4,4,NA,Autumn,0
17178,04-10-2017,2,MAHARASHTRA,122,2017,10,40,4,4,NA,Autumn,0
17179,04-10-2017,2,MADHYA PRADESH,220,2017,10,40,4,4,NA,Autumn,0
17180,04-10-2017,2,ORISSA,296,2017,10,40,4,4,NA,Autumn,0
17181,04-10-2017,2,PUNJAB,0,2017,10,40,4,4,NA,Autumn,0
17182,04-10-2017,2,TAMIL NADU,2159,2017,10,40,4,4,NA,Autumn,0
17183,04-10-2017,2,TRIPURA,0,2017,10,40,4,4,NA,Autumn,0
17184,04-10-2017,2,UTTAR PRADESH,75,2017,10,40,4,4,NA,Autumn,0
17185,04-10-2017,2,WEST BENGAL,363,2017,10,40,4,4,NA,Autumn,0
17269,05-10-2017,2,ASSAM,341,2017,10,40,5,5,NA,Autumn,0
17270,05-10-2017,2,BIHAR,192,2017,10,40,5,5,NA,Autumn,0
17271,05-10-2017,2,CHHATTISGARH,283,2017,10,40,5,5,NA,Autumn,0
17272,05-10-2017,2,GUJARAT,193,2017,10,40,5,5,NA,Autumn,0
17273,05-10-2017,2,HARYANA,0,2017,10,40,5,5,NA,Autumn,0
17274,05-10-2017,2,JHARKHAND,0,2017,10,40,5,5,NA,Autumn,0
17275,05-10-2017,2,KERALA,538,2017,10,40,5,5,NA,Autumn,0
17276,05-10-2017,2,KARNATAKA,853,2017,10,40,5,5,NA,Autumn,0
17277,05-10-2017,2,MAHARASHTRA,338,2017,10,40,5,5,NA,Autumn,0
17278,05-10-2017,2,MADHYA PRADESH,234,2017,10,40,5,5,NA,Autumn,0
17279,05-10-2017,2,ORISSA,432,2017,10,40,5,5,NA,Autumn,0
17280,05-10-2017,2,PUNJAB,0,2017,10,40,5,5,NA,Autumn,0
17281,05-10-2017,2,TAMIL NADU,2841,2017,10,40,5,5,NA,Autumn,0
17282,05-10-2017,2,TRIPURA,0,2017,10,40,5,5,NA,Autumn,0
17283,05-10-2017,2,UTTAR PRADESH,114,2017,10,40,5,5,NA,Autumn,0
17284,05-10-2017,2,WEST BENGAL,526,2017,10,40,5,5,NA,Autumn,0
17368,06-10-2017,2,ASSAM,257,2017,10,40,6,6,NA,Autumn,0
17369,06-10-2017,2,BIHAR,287,2017,10,40,6,6,NA,Autumn,0
17370,06-10-2017,2,CHHATTISGARH,296,2017,10,40,6,6,NA,Autumn,0
17371,06-10-2017,2,GUJARAT,241,2017,10,40,6,6,NA,Autumn,0
17372,06-10-2017,2,HARYANA,0,2017,10,40,6,6,NA,Autumn,0
17373,06-10-2017,2,JHARKHAND,0,2017,10,40,6,6,NA,Autumn,0
17374,06-10-2017,2,KERALA,471,2017,10,40,6,6,NA,Autumn,0
17375,06-10-2017,2,KARNATAKA,1039,2017,10,40,6,6,NA,Autumn,0
17376,06-10-2017,2,MAHARASHTRA,382,2017,10,40,6,6,NA,Autumn,0
17377,06-10-2017,2,MADHYA PRADESH,496,2017,10,40,6,6,NA,Autumn,0
17378,06-10-2017,2,ORISSA,647,2017,10,40,6,6,NA,Autumn,0
17379,06-10-2017,2,PUNJAB,0,2017,10,40,6,6,NA,Autumn,0
17380,06-10-2017,2,TAMIL NADU,2832,2017,10,40,6,6,NA,Autumn,0
17381,06-10-2017,2,TRIPURA,0,2017,10,40,6,6,NA,Autumn,0
17382,06-10-2017,2,UTTAR PRADESH,160,2017,10,40,6,6,NA,Autumn,0
17383,06-10-2017,2,WEST BENGAL,459,2017,10,40,6,6,NA,Autumn,0
17467,07-10-2017,2,ASSAM,295,2017,10,40,7,7,NA,Autumn,0
17468,07-10-2017,2,BIHAR,171,2017,10,40,7,7,NA,Autumn,0
17469,07-10-2017,2,CHHATTISGARH,581,2017,10,40,7,7,NA,Autumn,0
17470,07-10-2017,2,GUJARAT,200,2017,10,40,7,7,NA,Autumn,0
17471,07-10-2017,2,HARYANA,0,2017,10,40,7,7,NA,Autumn,0
17472,07-10-2017,2,JHARKHAND,0,2017,10,40,7,7,NA,Autumn,0
17473,07-10-2017,2,KERALA,377,2017,10,40,7,7,NA,Autumn,0
17474,07-10-2017,2,KARNATAKA,1409,2017,10,40,7,7,NA,Autumn,0
17475,07-10-2017,2,MAHARASHTRA,300,2017,10,40,7,7,NA,Autumn,0
17476,07-10-2017,2,MADHYA PRADESH,476,2017,10,40,7,7,NA,Autumn,0
17477,07-10-2017,2,ORISSA,798,2017,10,40,7,7,NA,Autumn,0
17478,07-10-2017,2,PUNJAB,0,2017,10,40,7,7,NA,Autumn,0
17479,07-10-2017,2,TAMIL NADU,2597,2017,10,40,7,7,NA,Autumn,0
17480,07-10-2017,2,TRIPURA,0,2017,10,40,7,7,NA,Autumn,0
