Id,Date,segment,branch_id,state,zone,case_count,year,Month,Week,weekday,day,Festival,Season,Festival1
11557,05-08-2017,1,267,ANDHRA PRADESH,SOUTH,0,2017,8,31,7,5,NA,Monsoon,0
11558,05-08-2017,1,268,UTTAR PRADESH,EAST,0,2017,8,31,7,5,NA,Monsoon,0
11559,05-08-2017,1,269,UTTAR PRADESH,EAST,0,2017,8,31,7,5,NA,Monsoon,0
11560,05-08-2017,1,270,UTTAR PRADESH,EAST,0,2017,8,31,7,5,NA,Monsoon,0
11561,05-08-2017,1,271,HARYANA,NORTH,0,2017,8,31,7,5,NA,Monsoon,0
11578,06-08-2017,1,1,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11579,16-05-2017,1,3,DELHI,NORTH,49,2017,5,20,3,16,NA,Summer,0
11580,06-08-2017,1,5,KARNATAKA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11581,06-08-2017,1,7,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11582,06-08-2017,1,8,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11583,06-08-2017,1,9,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11584,06-08-2017,1,10,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11585,06-08-2017,1,11,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11586,06-08-2017,1,13,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11587,06-08-2017,1,14,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11588,06-08-2017,1,15,PUNJAB,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11589,06-08-2017,1,16,TELANGANA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11590,06-08-2017,1,17,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11591,06-08-2017,1,18,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11592,06-08-2017,1,19,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11593,06-08-2017,1,20,ORISSA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11594,06-08-2017,1,21,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11595,06-08-2017,1,29,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11596,06-08-2017,1,34,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11597,06-08-2017,1,35,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11598,06-08-2017,1,36,ASSAM,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11599,06-08-2017,1,42,WEST BENGAL,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11600,06-08-2017,1,43,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11601,06-08-2017,1,48,ORISSA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11602,06-08-2017,1,61,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11603,06-08-2017,1,62,PUNJAB,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11604,06-08-2017,1,63,JHARKHAND,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11605,06-08-2017,1,64,KARNATAKA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11606,06-08-2017,1,65,ASSAM,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11607,06-08-2017,1,66,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11608,06-08-2017,1,67,GUJARAT,WEST,3,2017,8,32,1,6,NA,Monsoon,0
11609,06-08-2017,1,68,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11610,06-08-2017,1,69,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11611,06-08-2017,1,70,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11612,06-08-2017,1,72,PUNJAB,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11613,06-08-2017,1,73,PUNJAB,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11614,06-08-2017,1,74,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11615,06-08-2017,1,76,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11616,06-08-2017,1,77,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11617,06-08-2017,1,78,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11618,06-08-2017,1,79,UTTARAKHAND,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11619,06-08-2017,1,82,KERALA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11620,06-08-2017,1,84,CHHATTISGARH,CENTRAL,0,2017,8,32,1,6,NA,Monsoon,0
11621,06-08-2017,1,85,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11622,06-08-2017,1,100,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11623,06-08-2017,1,101,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11624,06-08-2017,1,103,BIHAR,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11625,06-08-2017,1,104,JHARKHAND,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11626,06-08-2017,1,105,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11627,06-08-2017,1,111,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11628,06-08-2017,1,117,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11629,06-08-2017,1,120,TRIPURA,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11630,06-08-2017,1,121,KARNATAKA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11631,06-08-2017,1,135,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11632,06-08-2017,1,136,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11633,06-08-2017,1,137,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11634,06-08-2017,1,147,MADHYA PRADESH,CENTRAL,0,2017,8,32,1,6,NA,Monsoon,0
11635,06-08-2017,1,159,BIHAR,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11636,06-08-2017,1,165,ORISSA,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11637,06-08-2017,1,202,UTTARAKHAND,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11638,06-08-2017,1,207,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11639,06-08-2017,1,217,BIHAR,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11640,06-08-2017,1,248,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11641,06-08-2017,1,249,MAHARASHTRA,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11642,06-08-2017,1,250,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11643,06-08-2017,1,251,TRIPURA,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11644,06-08-2017,1,254,ASSAM,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11645,06-08-2017,1,255,ASSAM,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11646,06-08-2017,1,257,GUJARAT,WEST,0,2017,8,32,1,6,NA,Monsoon,0
11647,06-08-2017,1,258,HARYANA,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11648,06-08-2017,1,259,HARYANA,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11649,06-08-2017,1,260,TAMIL NADU,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11650,06-08-2017,1,261,HARYANA,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11651,06-08-2017,1,262,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11652,06-08-2017,1,263,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11653,06-08-2017,1,264,PUNJAB,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11654,06-08-2017,1,265,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11655,06-08-2017,1,266,TELANGANA,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11656,06-08-2017,1,267,ANDHRA PRADESH,SOUTH,0,2017,8,32,1,6,NA,Monsoon,0
11657,06-08-2017,1,268,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11658,06-08-2017,1,269,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11659,06-08-2017,1,270,UTTAR PRADESH,EAST,0,2017,8,32,1,6,NA,Monsoon,0
11660,06-08-2017,1,271,HARYANA,NORTH,0,2017,8,32,1,6,NA,Monsoon,0
11677,07-08-2017,1,1,WEST BENGAL,EAST,167,2017,8,32,2,7,NA,Monsoon,0
11678,28-10-2017,1,3,DELHI,NORTH,49,2017,10,43,7,28,NA,Autumn,0
11679,07-08-2017,1,5,KARNATAKA,SOUTH,113,2017,8,32,2,7,NA,Monsoon,0
11680,07-08-2017,1,7,WEST BENGAL,EAST,34,2017,8,32,2,7,NA,Monsoon,0
11681,07-08-2017,1,8,WEST BENGAL,EAST,53,2017,8,32,2,7,NA,Monsoon,0
11682,07-08-2017,1,9,WEST BENGAL,EAST,29,2017,8,32,2,7,NA,Monsoon,0
11683,07-08-2017,1,10,WEST BENGAL,EAST,62,2017,8,32,2,7,NA,Monsoon,0
11684,07-08-2017,1,11,WEST BENGAL,EAST,34,2017,8,32,2,7,NA,Monsoon,0
11685,07-08-2017,1,13,TAMIL NADU,SOUTH,15,2017,8,32,2,7,NA,Monsoon,0
11686,07-08-2017,1,14,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11687,07-08-2017,1,15,PUNJAB,NORTH,10,2017,8,32,2,7,NA,Monsoon,0
11688,07-08-2017,1,16,TELANGANA,SOUTH,44,2017,8,32,2,7,NA,Monsoon,0
11689,07-08-2017,1,17,ANDHRA PRADESH,SOUTH,12,2017,8,32,2,7,NA,Monsoon,0
11690,07-08-2017,1,18,MAHARASHTRA,WEST,35,2017,8,32,2,7,NA,Monsoon,0
11691,07-08-2017,1,19,MAHARASHTRA,WEST,91,2017,8,32,2,7,NA,Monsoon,0
11692,07-08-2017,1,20,ORISSA,SOUTH,26,2017,8,32,2,7,NA,Monsoon,0
11693,07-08-2017,1,21,MAHARASHTRA,WEST,27,2017,8,32,2,7,NA,Monsoon,0
11694,07-08-2017,1,29,WEST BENGAL,EAST,14,2017,8,32,2,7,NA,Monsoon,0
11695,07-08-2017,1,34,GUJARAT,WEST,63,2017,8,32,2,7,NA,Monsoon,0
11696,07-08-2017,1,35,TAMIL NADU,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11697,07-08-2017,1,36,ASSAM,EAST,95,2017,8,32,2,7,NA,Monsoon,0
11698,07-08-2017,1,42,WEST BENGAL,EAST,16,2017,8,32,2,7,NA,Monsoon,0
11699,07-08-2017,1,43,TAMIL NADU,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11700,07-08-2017,1,48,ORISSA,SOUTH,30,2017,8,32,2,7,NA,Monsoon,0
11701,07-08-2017,1,61,GUJARAT,WEST,29,2017,8,32,2,7,NA,Monsoon,0
11702,07-08-2017,1,62,PUNJAB,NORTH,17,2017,8,32,2,7,NA,Monsoon,0
11703,07-08-2017,1,63,JHARKHAND,SOUTH,22,2017,8,32,2,7,NA,Monsoon,0
11704,07-08-2017,1,64,KARNATAKA,SOUTH,10,2017,8,32,2,7,NA,Monsoon,0
11705,07-08-2017,1,65,ASSAM,EAST,45,2017,8,32,2,7,NA,Monsoon,0
11706,07-08-2017,1,66,ANDHRA PRADESH,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11707,07-08-2017,1,67,GUJARAT,WEST,140,2017,8,32,2,7,NA,Monsoon,0
11708,07-08-2017,1,68,GUJARAT,WEST,29,2017,8,32,2,7,NA,Monsoon,0
11709,07-08-2017,1,69,TAMIL NADU,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11710,07-08-2017,1,70,MAHARASHTRA,WEST,9,2017,8,32,2,7,NA,Monsoon,0
11711,07-08-2017,1,72,PUNJAB,NORTH,16,2017,8,32,2,7,NA,Monsoon,0
11712,07-08-2017,1,73,PUNJAB,NORTH,18,2017,8,32,2,7,NA,Monsoon,0
11713,07-08-2017,1,74,MAHARASHTRA,WEST,34,2017,8,32,2,7,NA,Monsoon,0
11714,07-08-2017,1,76,TAMIL NADU,SOUTH,5,2017,8,32,2,7,NA,Monsoon,0
11715,07-08-2017,1,77,MAHARASHTRA,WEST,10,2017,8,32,2,7,NA,Monsoon,0
11716,07-08-2017,1,78,MAHARASHTRA,WEST,27,2017,8,32,2,7,NA,Monsoon,0
11717,07-08-2017,1,79,UTTARAKHAND,EAST,12,2017,8,32,2,7,NA,Monsoon,0
11718,07-08-2017,1,82,KERALA,SOUTH,5,2017,8,32,2,7,NA,Monsoon,0
11719,07-08-2017,1,84,CHHATTISGARH,CENTRAL,0,2017,8,32,2,7,NA,Monsoon,0
11720,07-08-2017,1,85,MAHARASHTRA,WEST,28,2017,8,32,2,7,NA,Monsoon,0
11721,07-08-2017,1,100,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11722,07-08-2017,1,101,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11723,07-08-2017,1,103,BIHAR,EAST,40,2017,8,32,2,7,NA,Monsoon,0
11724,07-08-2017,1,104,JHARKHAND,SOUTH,19,2017,8,32,2,7,NA,Monsoon,0
11725,07-08-2017,1,105,GUJARAT,WEST,10,2017,8,32,2,7,NA,Monsoon,0
11726,07-08-2017,1,111,ANDHRA PRADESH,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11727,07-08-2017,1,117,MAHARASHTRA,WEST,0,2017,8,32,2,7,NA,Monsoon,0
11728,07-08-2017,1,120,TRIPURA,EAST,38,2017,8,32,2,7,NA,Monsoon,0
11729,07-08-2017,1,121,KARNATAKA,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11730,07-08-2017,1,135,MAHARASHTRA,WEST,150,2017,8,32,2,7,NA,Monsoon,0
11731,07-08-2017,1,136,TAMIL NADU,SOUTH,55,2017,8,32,2,7,NA,Monsoon,0
11732,07-08-2017,1,137,MAHARASHTRA,WEST,24,2017,8,32,2,7,NA,Monsoon,0
11733,07-08-2017,1,147,MADHYA PRADESH,CENTRAL,11,2017,8,32,2,7,NA,Monsoon,0
11734,07-08-2017,1,159,BIHAR,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11735,07-08-2017,1,165,ORISSA,EAST,8,2017,8,32,2,7,NA,Monsoon,0
11736,07-08-2017,1,202,UTTARAKHAND,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11737,07-08-2017,1,207,GUJARAT,WEST,0,2017,8,32,2,7,NA,Monsoon,0
11738,07-08-2017,1,217,BIHAR,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11739,07-08-2017,1,248,MAHARASHTRA,WEST,11,2017,8,32,2,7,NA,Monsoon,0
11740,07-08-2017,1,249,MAHARASHTRA,WEST,2,2017,8,32,2,7,NA,Monsoon,0
11741,07-08-2017,1,250,GUJARAT,WEST,3,2017,8,32,2,7,NA,Monsoon,0
11742,07-08-2017,1,251,TRIPURA,EAST,19,2017,8,32,2,7,NA,Monsoon,0
11743,07-08-2017,1,254,ASSAM,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11744,07-08-2017,1,255,ASSAM,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11745,07-08-2017,1,257,GUJARAT,WEST,0,2017,8,32,2,7,NA,Monsoon,0
11746,07-08-2017,1,258,HARYANA,NORTH,0,2017,8,32,2,7,NA,Monsoon,0
11747,07-08-2017,1,259,HARYANA,NORTH,0,2017,8,32,2,7,NA,Monsoon,0
11748,07-08-2017,1,260,TAMIL NADU,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11749,07-08-2017,1,261,HARYANA,NORTH,0,2017,8,32,2,7,NA,Monsoon,0
11750,07-08-2017,1,262,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11751,07-08-2017,1,263,ANDHRA PRADESH,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11752,07-08-2017,1,264,PUNJAB,NORTH,0,2017,8,32,2,7,NA,Monsoon,0
11753,07-08-2017,1,265,ANDHRA PRADESH,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11754,07-08-2017,1,266,TELANGANA,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11755,07-08-2017,1,267,ANDHRA PRADESH,SOUTH,0,2017,8,32,2,7,NA,Monsoon,0
11756,07-08-2017,1,268,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11757,07-08-2017,1,269,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11758,07-08-2017,1,270,UTTAR PRADESH,EAST,0,2017,8,32,2,7,NA,Monsoon,0
11759,07-08-2017,1,271,HARYANA,NORTH,0,2017,8,32,2,7,NA,Monsoon,0
11776,08-08-2017,1,1,WEST BENGAL,EAST,136,2017,8,32,3,8,NA,Monsoon,0
11777,14-04-2018,1,3,DELHI,NORTH,49,2018,4,15,7,14,NA,Summer,0
11778,08-08-2017,1,5,KARNATAKA,SOUTH,104,2017,8,32,3,8,NA,Monsoon,0
11779,08-08-2017,1,7,WEST BENGAL,EAST,27,2017,8,32,3,8,NA,Monsoon,0
11780,08-08-2017,1,8,WEST BENGAL,EAST,28,2017,8,32,3,8,NA,Monsoon,0
11781,08-08-2017,1,9,WEST BENGAL,EAST,19,2017,8,32,3,8,NA,Monsoon,0
11782,08-08-2017,1,10,WEST BENGAL,EAST,35,2017,8,32,3,8,NA,Monsoon,0
11783,08-08-2017,1,11,WEST BENGAL,EAST,8,2017,8,32,3,8,NA,Monsoon,0
11784,08-08-2017,1,13,TAMIL NADU,SOUTH,15,2017,8,32,3,8,NA,Monsoon,0
11785,08-08-2017,1,14,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11786,08-08-2017,1,15,PUNJAB,NORTH,11,2017,8,32,3,8,NA,Monsoon,0
11787,08-08-2017,1,16,TELANGANA,SOUTH,57,2017,8,32,3,8,NA,Monsoon,0
11788,08-08-2017,1,17,ANDHRA PRADESH,SOUTH,10,2017,8,32,3,8,NA,Monsoon,0
11789,08-08-2017,1,18,MAHARASHTRA,WEST,37,2017,8,32,3,8,NA,Monsoon,0
11790,08-08-2017,1,19,MAHARASHTRA,WEST,81,2017,8,32,3,8,NA,Monsoon,0
11791,08-08-2017,1,20,ORISSA,SOUTH,31,2017,8,32,3,8,NA,Monsoon,0
11792,08-08-2017,1,21,MAHARASHTRA,WEST,38,2017,8,32,3,8,NA,Monsoon,0
11793,08-08-2017,1,29,WEST BENGAL,EAST,19,2017,8,32,3,8,NA,Monsoon,0
11794,08-08-2017,1,34,GUJARAT,WEST,155,2017,8,32,3,8,NA,Monsoon,0
11795,08-08-2017,1,35,TAMIL NADU,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11796,08-08-2017,1,36,ASSAM,EAST,64,2017,8,32,3,8,NA,Monsoon,0
11797,08-08-2017,1,42,WEST BENGAL,EAST,23,2017,8,32,3,8,NA,Monsoon,0
11798,08-08-2017,1,43,TAMIL NADU,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11799,08-08-2017,1,48,ORISSA,SOUTH,23,2017,8,32,3,8,NA,Monsoon,0
11800,08-08-2017,1,61,GUJARAT,WEST,45,2017,8,32,3,8,NA,Monsoon,0
11801,08-08-2017,1,62,PUNJAB,NORTH,13,2017,8,32,3,8,NA,Monsoon,0
11802,08-08-2017,1,63,JHARKHAND,SOUTH,23,2017,8,32,3,8,NA,Monsoon,0
11803,08-08-2017,1,64,KARNATAKA,SOUTH,10,2017,8,32,3,8,NA,Monsoon,0
11804,08-08-2017,1,65,ASSAM,EAST,18,2017,8,32,3,8,NA,Monsoon,0
11805,08-08-2017,1,66,ANDHRA PRADESH,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11806,08-08-2017,1,67,GUJARAT,WEST,149,2017,8,32,3,8,NA,Monsoon,0
11807,08-08-2017,1,68,GUJARAT,WEST,16,2017,8,32,3,8,NA,Monsoon,0
11808,08-08-2017,1,69,TAMIL NADU,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11809,08-08-2017,1,70,MAHARASHTRA,WEST,8,2017,8,32,3,8,NA,Monsoon,0
11810,08-08-2017,1,72,PUNJAB,NORTH,17,2017,8,32,3,8,NA,Monsoon,0
11811,08-08-2017,1,73,PUNJAB,NORTH,10,2017,8,32,3,8,NA,Monsoon,0
11812,08-08-2017,1,74,MAHARASHTRA,WEST,36,2017,8,32,3,8,NA,Monsoon,0
11813,08-08-2017,1,76,TAMIL NADU,SOUTH,3,2017,8,32,3,8,NA,Monsoon,0
11814,08-08-2017,1,77,MAHARASHTRA,WEST,22,2017,8,32,3,8,NA,Monsoon,0
11815,08-08-2017,1,78,MAHARASHTRA,WEST,20,2017,8,32,3,8,NA,Monsoon,0
11816,08-08-2017,1,79,UTTARAKHAND,EAST,13,2017,8,32,3,8,NA,Monsoon,0
11817,08-08-2017,1,82,KERALA,SOUTH,7,2017,8,32,3,8,NA,Monsoon,0
11818,08-08-2017,1,84,CHHATTISGARH,CENTRAL,0,2017,8,32,3,8,NA,Monsoon,0
11819,08-08-2017,1,85,MAHARASHTRA,WEST,25,2017,8,32,3,8,NA,Monsoon,0
11820,08-08-2017,1,100,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11821,08-08-2017,1,101,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11822,08-08-2017,1,103,BIHAR,EAST,22,2017,8,32,3,8,NA,Monsoon,0
11823,08-08-2017,1,104,JHARKHAND,SOUTH,20,2017,8,32,3,8,NA,Monsoon,0
11824,08-08-2017,1,105,GUJARAT,WEST,7,2017,8,32,3,8,NA,Monsoon,0
11825,08-08-2017,1,111,ANDHRA PRADESH,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11826,08-08-2017,1,117,MAHARASHTRA,WEST,0,2017,8,32,3,8,NA,Monsoon,0
11827,08-08-2017,1,120,TRIPURA,EAST,30,2017,8,32,3,8,NA,Monsoon,0
11828,08-08-2017,1,121,KARNATAKA,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11829,08-08-2017,1,135,MAHARASHTRA,WEST,168,2017,8,32,3,8,NA,Monsoon,0
11830,08-08-2017,1,136,TAMIL NADU,SOUTH,43,2017,8,32,3,8,NA,Monsoon,0
11831,08-08-2017,1,137,MAHARASHTRA,WEST,33,2017,8,32,3,8,NA,Monsoon,0
11832,08-08-2017,1,147,MADHYA PRADESH,CENTRAL,29,2017,8,32,3,8,NA,Monsoon,0
11833,08-08-2017,1,159,BIHAR,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11834,08-08-2017,1,165,ORISSA,EAST,10,2017,8,32,3,8,NA,Monsoon,0
11835,08-08-2017,1,202,UTTARAKHAND,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11836,08-08-2017,1,207,GUJARAT,WEST,0,2017,8,32,3,8,NA,Monsoon,0
11837,08-08-2017,1,217,BIHAR,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11838,08-08-2017,1,248,MAHARASHTRA,WEST,10,2017,8,32,3,8,NA,Monsoon,0
11839,08-08-2017,1,249,MAHARASHTRA,WEST,9,2017,8,32,3,8,NA,Monsoon,0
11840,08-08-2017,1,250,GUJARAT,WEST,9,2017,8,32,3,8,NA,Monsoon,0
11841,08-08-2017,1,251,TRIPURA,EAST,21,2017,8,32,3,8,NA,Monsoon,0
11842,08-08-2017,1,254,ASSAM,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11843,08-08-2017,1,255,ASSAM,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11844,08-08-2017,1,257,GUJARAT,WEST,0,2017,8,32,3,8,NA,Monsoon,0
11845,08-08-2017,1,258,HARYANA,NORTH,0,2017,8,32,3,8,NA,Monsoon,0
11846,08-08-2017,1,259,HARYANA,NORTH,0,2017,8,32,3,8,NA,Monsoon,0
11847,08-08-2017,1,260,TAMIL NADU,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11848,08-08-2017,1,261,HARYANA,NORTH,0,2017,8,32,3,8,NA,Monsoon,0
11849,08-08-2017,1,262,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11850,08-08-2017,1,263,ANDHRA PRADESH,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11851,08-08-2017,1,264,PUNJAB,NORTH,0,2017,8,32,3,8,NA,Monsoon,0
11852,08-08-2017,1,265,ANDHRA PRADESH,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11853,08-08-2017,1,266,TELANGANA,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11854,08-08-2017,1,267,ANDHRA PRADESH,SOUTH,0,2017,8,32,3,8,NA,Monsoon,0
11855,08-08-2017,1,268,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11856,08-08-2017,1,269,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11857,08-08-2017,1,270,UTTAR PRADESH,EAST,0,2017,8,32,3,8,NA,Monsoon,0
11858,08-08-2017,1,271,HARYANA,NORTH,0,2017,8,32,3,8,NA,Monsoon,0
11875,09-08-2017,1,1,WEST BENGAL,EAST,108,2017,8,32,4,9,NA,Monsoon,0
11876,14-09-2017,1,3,DELHI,NORTH,50,2017,9,37,5,14,NA,Monsoon,0
11877,09-08-2017,1,5,KARNATAKA,SOUTH,138,2017,8,32,4,9,NA,Monsoon,0
11878,09-08-2017,1,7,WEST BENGAL,EAST,18,2017,8,32,4,9,NA,Monsoon,0
11879,09-08-2017,1,8,WEST BENGAL,EAST,42,2017,8,32,4,9,NA,Monsoon,0
11880,09-08-2017,1,9,WEST BENGAL,EAST,31,2017,8,32,4,9,NA,Monsoon,0
11881,09-08-2017,1,10,WEST BENGAL,EAST,67,2017,8,32,4,9,NA,Monsoon,0
11882,09-08-2017,1,11,WEST BENGAL,EAST,45,2017,8,32,4,9,NA,Monsoon,0
11883,09-08-2017,1,13,TAMIL NADU,SOUTH,17,2017,8,32,4,9,NA,Monsoon,0
11884,09-08-2017,1,14,UTTAR PRADESH,EAST,0,2017,8,32,4,9,NA,Monsoon,0
11885,09-08-2017,1,15,PUNJAB,NORTH,17,2017,8,32,4,9,NA,Monsoon,0
11886,09-08-2017,1,16,TELANGANA,SOUTH,67,2017,8,32,4,9,NA,Monsoon,0
11887,09-08-2017,1,17,ANDHRA PRADESH,SOUTH,18,2017,8,32,4,9,NA,Monsoon,0
11888,09-08-2017,1,18,MAHARASHTRA,WEST,34,2017,8,32,4,9,NA,Monsoon,0
11889,09-08-2017,1,19,MAHARASHTRA,WEST,110,2017,8,32,4,9,NA,Monsoon,0
11890,09-08-2017,1,20,ORISSA,SOUTH,58,2017,8,32,4,9,NA,Monsoon,0
11891,09-08-2017,1,21,MAHARASHTRA,WEST,34,2017,8,32,4,9,NA,Monsoon,0
